Percent_Thrombolysis_(median),Percent_Thrombolysis_(low_5%),Percent_Thrombolysis_(high_95%),Percent_Thrombolysis_(mean),Percent_Thrombolysis_(stdev),Percent_Thrombolysis_(95ci),Baseline_good_outcomes_per_1000_patients_(median),Baseline_good_outcomes_per_1000_patients_(low_5%),Baseline_good_outcomes_per_1000_patients_(high_95%),Baseline_good_outcomes_per_1000_patients_(mean),Baseline_good_outcomes_per_1000_patients_(stdev),Baseline_good_outcomes_per_1000_patients_(95ci),Additional_good_outcomes_per_1000_patients_(median),Additional_good_outcomes_per_1000_patients_(low_5%),Additional_good_outcomes_per_1000_patients_(high_95%),Additional_good_outcomes_per_1000_patients_(mean),Additional_good_outcomes_per_1000_patients_(stdev),Additional_good_outcomes_per_1000_patients_(95ci),Onset_to_needle_(mean),Onset_to_puncture_(mean),stroke_team,scenario
18.043478,14.304348,22.195652,18.282609,2.47141,0.484387,350.0,312.608696,391.73913,351.521739,28.179675,5.523115,13.043478,4.347826,26.086957,12.782609,6.848636,1.342308,168.217161,,46,speed
24.130435,19.130435,27.869565,24.06087,2.710092,0.531168,350.0,313.043478,400.217391,353.217391,30.034509,5.886656,17.391304,4.347826,30.434783,17.0,8.609476,1.687426,167.47025,,46,speed_benchmark
18.26087,13.478261,22.608696,18.221739,2.707184,0.530598,350.0,300.0,404.347826,350.956522,30.186452,5.916436,13.043478,4.347826,30.434783,15.217391,8.793911,1.723575,167.881566,,46,speed_onset
24.347826,19.130435,27.847826,24.086957,2.714161,0.531966,356.521739,308.478261,404.565217,355.73913,31.293977,6.133507,17.391304,4.347826,30.652174,18.347826,8.598047,1.685186,167.938777,,46,speed_onset_benchmark
12.643678,9.961686,16.091954,12.716475,1.852908,0.363163,346.743295,306.51341,394.827586,349.195402,26.008867,5.097644,3.831418,0.0,15.32567,6.896552,5.020724,0.984044,177.757736,,47,base
20.306513,16.072797,23.773946,20.095785,2.523544,0.494605,352.490421,298.850575,390.804598,350.842912,28.945811,5.673275,11.494253,3.831418,26.819923,12.605364,6.496085,1.273209,179.334185,,47,benchmark
13.02682,10.32567,16.858238,13.084291,2.048767,0.401551,354.40613,302.681992,387.164751,351.609195,27.031146,5.298007,7.662835,0.0,19.157088,7.854406,5.849419,1.146465,175.887266,,47,onset
19.157088,16.05364,23.390805,19.340996,2.435701,0.477389,352.490421,313.793103,390.996169,352.260536,23.755039,4.655902,11.494253,3.831418,22.988506,13.333333,6.59092,1.291797,180.730291,,47,onset_benchmark
14.559387,11.494253,18.02682,14.521073,2.052473,0.402277,352.490421,298.659004,406.321839,350.881226,30.743987,6.025711,7.662835,0.0,22.988506,9.693487,6.001566,1.176285,168.73702,,47,speed
22.988506,19.137931,26.475096,22.980843,2.499695,0.489931,352.490421,313.793103,394.827586,351.302682,26.007014,5.097281,15.32567,7.471264,30.651341,17.318008,7.844134,1.537422,169.870081,,47,speed_benchmark
14.176245,10.727969,18.429119,14.199234,2.325031,0.455698,348.659004,310.344828,402.298851,349.923372,27.521495,5.394114,7.662835,3.639847,19.157088,8.735632,4.84273,0.949158,168.502225,,47,speed_onset
22.796935,19.137931,26.436782,22.659004,2.304018,0.451579,348.659004,310.344828,402.490421,354.022989,28.934257,5.67101,15.32567,3.831418,30.651341,15.555556,8.398101,1.645998,169.321058,,47,speed_onset_benchmark
20.731707,18.02439,23.658537,20.7,1.764827,0.3459,341.463415,304.756098,373.292683,339.219512,22.968359,4.501716,14.634146,7.317073,24.512195,15.756098,5.375252,1.05353,158.094849,,48,base
21.219512,18.268293,24.158537,21.309756,1.950189,0.38223,341.463415,304.756098,375.731707,340.292683,22.212401,4.353551,17.073171,7.317073,26.829268,16.463415,5.978136,1.171693,157.948183,,48,benchmark
24.390244,20.719512,27.573171,24.27561,2.044298,0.400675,341.463415,304.512195,378.170732,340.317073,24.028995,4.709596,19.512195,7.317073,29.268293,18.634146,6.44392,1.262985,158.200798,,48,onset
25.731707,22.914634,28.54878,25.704878,1.843183,0.361257,341.463415,299.756098,375.609756,340.0,21.845575,4.281654,19.512195,12.073171,31.707317,20.146341,6.1977,1.214727,157.942557,,48,onset_benchmark
21.097561,18.04878,24.158537,21.153659,1.81624,0.355977,340.243902,304.878049,375.731707,340.317073,22.011237,4.314123,17.073171,7.317073,26.95122,17.195122,6.087698,1.193167,150.914251,,48,speed
22.317073,19.731707,25.634146,22.453659,1.92012,0.376337,339.02439,302.073171,375.609756,337.146341,22.28903,4.36857,19.512195,7.317073,29.390244,19.02439,6.907308,1.353807,151.58632,,48,speed_benchmark
25.365854,21.695122,28.536585,25.190244,2.095572,0.410725,337.804878,307.317073,370.853659,338.439024,22.456263,4.401347,19.512195,7.317073,34.146341,20.268293,8.42549,1.651366,151.199243,,48,speed_onset
26.585366,23.634146,30.731707,26.665854,2.148797,0.421156,339.02439,302.195122,370.853659,338.804878,21.429274,4.200061,19.512195,9.756098,34.146341,20.97561,6.99376,1.370752,150.871209,,48,speed_onset_benchmark
17.659574,14.457447,20.212766,17.476596,1.786799,0.350206,319.148936,289.361702,355.425532,322.510638,20.840535,4.08467,10.638298,2.12766,19.255319,10.617021,5.481052,1.074266,171.527633,,49,base
24.787234,21.691489,28.085106,24.951064,1.939181,0.380073,323.404255,287.021277,363.93617,323.148936,23.577073,4.621021,17.021277,8.510638,25.531915,16.382979,5.867891,1.150085,174.884156,,49,benchmark
17.553191,14.882979,20.234043,17.638298,1.510398,0.296032,320.212766,293.617021,355.531915,323.957447,20.705024,4.05811,10.638298,4.255319,17.12766,10.787234,4.588852,0.899399,173.595898,,49,onset
24.680851,21.893617,27.87234,24.842553,1.782982,0.349458,323.404255,291.489362,355.319149,323.87234,18.932995,3.710799,17.021277,6.382979,27.659574,16.553191,6.075253,1.190728,175.184621,,49,onset_benchmark
18.297872,16.170213,21.276596,18.453191,1.528561,0.299592,323.404255,287.12766,351.170213,322.212766,18.786892,3.682163,12.765957,6.276596,21.276596,13.0,5.113318,1.002192,163.818912,,49,speed
26.808511,23.606383,29.585106,26.676596,1.863896,0.365317,323.404255,293.510638,353.404255,323.914894,19.033057,3.730411,19.148936,10.638298,29.787234,19.787234,5.820947,1.140885,165.918221,,49,speed_benchmark
18.510638,16.37234,22.12766,18.812766,1.715289,0.33619,321.276596,291.489362,361.702128,324.702128,20.960242,4.108132,12.765957,6.382979,21.276596,12.765957,4.791113,0.939041,164.186714,,49,speed_onset
26.808511,23.404255,29.606383,26.612766,1.951129,0.382414,323.404255,295.744681,357.446809,326.042553,20.499722,4.017872,19.148936,10.638298,29.893617,19.12766,5.836598,1.143952,165.569095,,49,speed_onset_benchmark
14.16185,11.94605,16.579961,14.267823,1.468256,0.287773,325.626204,296.435453,356.454721,326.897881,19.534981,3.828786,7.707129,1.926782,17.34104,9.017341,4.473918,0.876872,167.68007,,50,base
14.450867,12.321773,17.148362,14.462428,1.515374,0.297008,328.516378,296.628131,356.55106,327.938343,17.805172,3.48975,7.707129,1.926782,15.414258,8.901734,4.178331,0.818938,166.825247,,50,benchmark
31.984586,28.323699,35.260116,31.880539,2.019791,0.395872,325.626204,292.581888,360.308285,325.953757,20.16006,3.951299,23.121387,13.487476,32.755299,23.44894,6.305079,1.235773,169.415931,,50,onset
31.791908,28.516378,34.874759,31.828516,1.876236,0.367736,327.552987,302.504817,356.840077,328.67052,19.672632,3.855765,23.121387,13.487476,32.755299,23.159923,6.17239,1.209766,170.216907,,50,onset_benchmark
14.065511,11.55106,16.204239,13.988439,1.488957,0.29183,327.552987,300.578035,352.697495,326.859345,16.476142,3.229265,9.633911,3.757225,17.34104,9.768786,4.332329,0.849121,155.250344,,50,speed
13.969171,11.94605,16.387283,14.04817,1.258895,0.246739,327.552987,296.435453,366.28131,329.537572,21.43905,4.201977,11.560694,3.853565,19.267823,10.500963,4.585637,0.898768,154.96628,,50,speed_benchmark
31.984586,28.131021,35.462428,31.878613,2.184438,0.428142,327.552987,300.481696,366.28131,330.17341,19.344585,3.791469,25.04817,15.317919,36.608863,25.125241,6.503375,1.274638,156.072792,,50,speed_onset
32.369942,28.689788,35.452794,32.065511,1.986611,0.389369,331.406551,292.870906,364.258189,331.021195,21.081954,4.131987,25.04817,15.317919,36.705202,25.66474,7.177455,1.406755,156.65404,,50,speed_onset_benchmark
14.60396,12.128713,17.339109,14.804455,1.650426,0.323477,311.881188,282.178218,349.133663,312.920792,19.920947,3.904434,8.663366,2.475248,14.975248,8.960396,4.529832,0.887831,172.258605,,51,base
18.069307,15.581683,22.029703,18.363861,2.075327,0.406757,314.356436,274.628713,346.658416,312.623762,23.480942,4.60218,11.138614,4.950495,19.80198,11.460396,5.00835,0.981619,176.216938,,51,benchmark
18.688119,15.841584,22.091584,18.779703,1.923009,0.376903,309.405941,279.70297,339.232673,310.891089,19.118233,3.747105,12.376238,2.475248,22.277228,11.732673,5.423224,1.062932,173.335883,,51,onset
23.762376,20.037129,26.732673,23.430693,2.030264,0.397924,309.405941,274.50495,349.257426,309.331683,23.39104,4.584559,14.851485,7.30198,24.752475,14.777228,5.578869,1.093438,174.212992,,51,onset_benchmark
15.965347,12.871287,18.564356,15.925743,1.83121,0.358911,313.118812,277.227723,344.059406,311.831683,19.892346,3.898828,9.90099,2.475248,20.049505,11.089109,5.375772,1.053632,154.882088,,51,speed
19.059406,16.089109,21.559406,19.09901,1.81679,0.356084,309.405941,277.227723,339.480198,308.143564,21.148509,4.145032,12.376238,4.950495,22.277228,12.846535,6.141136,1.20364,157.193309,,51,speed_benchmark
20.29703,17.574257,23.527228,20.393564,1.868571,0.366233,311.881188,277.10396,346.782178,312.029703,20.459324,4.009954,14.851485,4.950495,22.40099,14.183168,5.493914,1.076787,155.642138,,51,speed_onset
24.50495,20.29703,28.465347,24.519802,2.31393,0.453522,311.881188,287.00495,344.306931,313.737624,20.954128,4.106934,17.326733,7.425743,29.70297,17.623762,6.33543,1.241722,155.622126,,51,speed_onset_benchmark
11.232877,8.753425,14.246575,11.323288,1.74846,0.342692,336.986301,301.232877,380.821918,336.821918,23.292375,4.565222,8.219178,0.0,16.438356,7.890411,4.929969,0.966256,181.401846,,52,base
17.808219,14.506849,21.109589,17.912329,2.003759,0.39273,336.986301,306.712329,375.479452,338.273973,21.259146,4.166716,10.958904,2.739726,22.054795,11.616438,5.868569,1.150218,182.455177,,52,benchmark
11.232877,8.219178,13.986301,11.142466,1.769152,0.346747,342.465753,293.013699,375.479452,340.60274,23.670351,4.639304,8.219178,0.0,13.835616,7.726027,4.463434,0.874817,182.846145,,52,onset
17.808219,14.246575,20.575342,17.679452,1.956926,0.38355,336.986301,298.493151,378.219178,338.520548,21.984539,4.308891,10.958904,5.479452,24.657534,12.684932,5.965124,1.169143,183.028453,,52,onset_benchmark
12.60274,10.136986,15.342466,12.589041,1.605746,0.31472,338.356164,309.178082,380.821918,341.041096,23.920792,4.688389,8.219178,2.739726,19.178082,9.479452,5.098416,0.999271,166.295881,,52,speed
20.0,16.164384,23.315068,20.019178,2.181119,0.427492,336.986301,298.630137,372.60274,337.808219,22.323966,4.375417,13.69863,5.342466,24.657534,14.410959,6.417789,1.257863,167.058208,,52,speed_benchmark
12.876712,9.589041,16.164384,12.90411,1.862859,0.365114,336.986301,298.493151,370.0,337.013699,20.88509,4.093402,8.219178,2.739726,19.178082,9.561644,4.963917,0.97291,166.882875,,52,speed_onset
20.136986,16.712329,23.575342,20.112329,2.144606,0.420335,334.246575,303.972603,378.219178,337.205479,21.971982,4.306429,15.068493,5.479452,27.39726,15.452055,6.982461,1.368537,166.885721,,52,speed_onset_benchmark
19.607843,13.72549,26.519608,19.911765,3.730477,0.73116,333.333333,274.019608,401.960784,332.941176,42.079987,8.247526,9.803922,0.0,29.901961,15.196078,11.437908,2.241789,165.695346,,53,base
18.627451,12.696078,23.529412,18.127451,3.608237,0.707201,343.137255,264.215686,411.764706,336.862745,46.436601,9.101407,9.803922,0.0,39.215686,15.784314,12.839209,2.516439,161.761815,,53,benchmark
32.352941,25.490196,39.264706,32.264706,4.389084,0.860245,323.529412,235.294118,401.960784,328.627451,47.326268,9.275778,19.607843,0.0,49.019608,24.607843,14.038463,2.751488,166.44154,,53,onset
30.392157,22.54902,37.303922,30.04902,4.245794,0.83216,333.333333,254.901961,401.960784,333.72549,45.259212,8.870643,19.607843,9.313725,49.019608,23.627451,13.801321,2.705009,165.116759,,53,onset_benchmark
18.627451,12.745098,25.490196,18.784314,3.584548,0.702558,343.137255,274.019608,401.960784,341.666667,38.876904,7.619733,9.803922,0.0,39.215686,15.882353,11.887848,2.329975,159.762058,,53,speed
16.666667,10.784314,23.578431,17.009804,3.9912,0.782261,343.137255,274.509804,411.764706,339.705882,42.708737,8.370759,9.803922,0.0,29.411765,13.627451,11.051094,2.165975,157.729936,,53,speed_benchmark
30.392157,23.529412,37.254902,30.539216,4.358629,0.854276,343.137255,264.215686,412.254902,337.45098,45.924891,9.001113,29.411765,0.0,49.019608,27.058824,15.272316,2.993319,163.846398,,53,speed_onset
28.431373,21.568627,36.323529,29.058824,4.637384,0.90891,352.941176,264.705882,402.45098,341.764706,41.920487,8.216264,19.607843,0.0,49.509804,22.745098,16.539482,3.241679,162.29211,,53,speed_onset_benchmark
8.196721,6.127049,11.065574,8.413934,1.663442,0.326029,329.918033,286.885246,381.147541,332.090164,28.078552,5.503295,4.098361,0.0,12.295082,4.754098,4.686265,0.918491,202.923811,,54,base
11.47541,8.586066,15.57377,11.532787,2.126796,0.416844,331.967213,286.885246,368.852459,330.696721,25.898667,5.076045,8.196721,0.0,20.491803,7.04918,5.739479,1.124917,203.388084,,54,benchmark
17.213115,12.704918,20.901639,16.864754,2.502361,0.490454,334.016393,282.172131,381.147541,332.008197,29.064523,5.696542,12.295082,0.0,20.491803,11.352459,6.714235,1.315966,200.540652,,54,onset
22.540984,18.831967,26.639344,22.659836,2.498914,0.489778,336.065574,295.081967,373.155738,336.516393,26.386704,5.171699,16.393443,4.098361,28.688525,14.672131,7.731894,1.515423,202.041834,,54,onset_benchmark
9.221311,6.557377,11.495902,9.159836,1.753725,0.343724,329.918033,295.081967,368.852459,329.795082,25.394307,4.977193,4.098361,0.0,16.393443,6.92623,5.608358,1.099218,186.024192,,54,speed
11.47541,8.586066,15.57377,11.872951,2.210841,0.433317,336.065574,295.081967,373.155738,335.040984,25.199272,4.938966,8.196721,0.0,16.598361,8.852459,5.875039,1.151486,183.442238,,54,speed_benchmark
17.418033,13.893443,20.102459,17.151639,2.181422,0.427551,331.967213,290.983607,381.147541,333.237705,27.68448,5.426058,12.295082,4.098361,24.590164,13.032787,6.727488,1.318563,182.603661,,54,speed_onset
22.745902,18.852459,27.459016,22.913934,2.637513,0.516943,331.967213,286.885246,372.95082,333.032787,28.695147,5.624146,12.295082,4.098361,28.893443,14.836066,8.536985,1.673218,183.001035,,54,speed_onset_benchmark
15.789474,11.278195,20.300752,15.62406,2.785903,0.546027,323.308271,255.639098,391.353383,320.225564,39.858794,7.81218,7.518797,0.0,22.932331,8.571429,8.416115,1.649528,191.61766,,55,base
24.06015,17.293233,27.819549,23.210526,3.542227,0.694264,315.789474,263.157895,391.353383,321.654135,38.24275,7.495441,15.037594,0.0,37.593985,15.488722,10.184425,1.996111,195.673547,,55,benchmark
16.541353,11.992481,21.090226,16.293233,2.768374,0.542591,323.308271,255.639098,398.87218,323.834586,42.750417,8.378928,7.518797,0.0,30.075188,10.0,9.008305,1.765595,194.166889,,55,onset
24.06015,18.759398,29.323308,23.804511,3.20107,0.627398,315.789474,263.157895,383.458647,317.293233,37.677435,7.384641,15.037594,0.0,37.593985,15.112782,10.8719,2.130853,193.378827,,55,onset_benchmark
15.789474,11.278195,20.300752,15.744361,2.778186,0.544514,315.789474,263.157895,376.315789,319.473684,37.395924,7.329466,7.518797,0.0,22.556391,8.87218,8.024321,1.572738,189.927993,,55,speed
23.308271,15.789474,28.571429,22.481203,3.572478,0.700193,315.789474,263.157895,376.691729,320.300752,36.209014,7.096836,7.518797,0.0,37.593985,13.759398,11.512713,2.25645,189.146985,,55,speed_benchmark
15.789474,11.240602,21.804511,15.81203,3.136621,0.614766,319.548872,254.887218,383.834586,318.87218,39.815792,7.803752,7.518797,0.0,22.932331,10.0,8.944691,1.753127,187.896642,,55,speed_onset
23.308271,18.045113,30.112782,23.819549,3.848537,0.754299,308.270677,254.887218,375.93985,312.932331,38.454197,7.536884,15.037594,0.0,37.593985,16.616541,11.324681,2.219597,188.383306,,55,speed_onset_benchmark
16.483516,13.168498,19.413919,16.43956,1.978611,0.387801,329.67033,285.531136,369.96337,329.010989,26.349463,5.1644,14.652015,3.663004,22.161172,13.223443,6.865597,1.345632,160.852505,,56,base
23.809524,19.395604,27.142857,23.721612,2.469114,0.483937,333.333333,296.520147,369.96337,333.260073,23.277642,4.562334,18.315018,3.663004,32.967033,17.509158,8.058608,1.579458,160.567096,,56,benchmark
16.117216,12.820513,19.78022,16.230769,2.225193,0.43613,333.333333,293.040293,380.952381,333.186813,26.653954,5.224079,10.989011,0.0,21.978022,11.721612,5.558878,1.08952,160.619471,,56,onset
23.809524,20.128205,27.472527,23.769231,2.338751,0.458387,329.67033,289.010989,381.135531,331.868132,27.949995,5.478098,14.652015,7.326007,25.824176,16.300366,6.875066,1.347488,160.947679,,56,onset_benchmark
15.750916,12.820513,19.413919,15.923077,1.97187,0.386479,326.007326,285.531136,369.96337,329.084249,25.525643,5.002934,10.989011,3.663004,21.978022,12.087912,5.715158,1.12015,151.584743,,56,speed
24.542125,20.512821,28.223443,24.659341,2.422432,0.474788,329.67033,278.205128,369.96337,327.948718,28.077984,5.503184,18.315018,7.326007,32.967033,19.194139,9.168529,1.796999,150.806144,,56,speed_benchmark
16.117216,12.435897,19.78022,16.263736,2.186674,0.42858,331.501832,292.673993,377.472527,331.172161,25.974996,5.091006,10.989011,3.663004,21.978022,12.930403,6.235806,1.222196,150.4384,,56,speed_onset
24.542125,20.47619,28.571429,24.406593,2.60092,0.509771,326.007326,289.377289,373.626374,326.666667,25.01972,4.903775,18.315018,7.326007,33.150183,19.67033,7.768747,1.522646,151.379854,,56,speed_onset_benchmark
14.300847,11.853814,16.959746,14.29661,1.504293,0.294836,349.576271,321.927966,381.567797,351.355932,18.761498,3.677186,10.59322,4.237288,21.186441,10.699153,5.219,1.022905,162.028814,,57,base
14.618644,11.641949,16.737288,14.404661,1.648123,0.323026,350.635593,315.677966,381.355932,349.978814,19.92635,3.905493,10.59322,4.237288,17.055085,11.292373,4.353972,0.853363,160.694056,,57,benchmark
26.694915,23.506356,29.247881,26.565678,1.787332,0.350311,358.050847,321.927966,385.699153,354.491525,21.280139,4.170831,21.186441,10.59322,33.898305,21.440678,6.246417,1.224275,163.32556,,57,onset
26.165254,22.669492,29.449153,26.133475,1.959984,0.38415,349.576271,324.152542,383.474576,351.313559,20.050393,3.929805,21.186441,10.59322,31.885593,20.826271,6.556465,1.285044,163.152154,,57,onset_benchmark
14.194915,12.5,16.747881,14.457627,1.399893,0.274374,353.813559,324.04661,381.461864,355.402542,18.929081,3.710032,12.711864,4.237288,21.186441,12.394068,4.96067,0.972273,147.088737,,57,speed
14.512712,12.076271,16.758475,14.411017,1.471227,0.288355,353.813559,313.45339,385.699153,352.457627,22.137775,4.338924,12.711864,4.237288,19.173729,12.139831,5.046572,0.98911,146.50463,,57,speed_benchmark
26.90678,23.707627,29.894068,26.701271,1.985057,0.389064,345.338983,319.809322,383.686441,347.902542,20.486413,4.015263,23.305085,12.711864,38.135593,23.665254,6.985037,1.369042,147.922407,,57,speed_onset
25.847458,23.305085,29.237288,26.294492,1.965879,0.385305,352.754237,319.809322,383.580508,353.580508,18.761921,3.677269,21.186441,12.711864,36.228814,23.580508,7.361743,1.442875,146.916597,,57,speed_onset_benchmark
24.517906,20.936639,28.374656,24.509642,2.238183,0.438676,319.559229,291.735537,352.754821,319.944904,21.779722,4.268747,16.528926,8.264463,33.057851,18.677686,7.54774,1.47933,159.124099,,58,base
25.068871,21.487603,28.099174,24.815427,2.061772,0.4041,314.049587,289.256198,355.371901,316.969697,22.173184,4.345864,19.283747,8.264463,30.440771,18.953168,7.462967,1.462715,158.737707,,58,benchmark
24.793388,20.922865,28.099174,24.603306,2.313379,0.453414,314.049587,280.991736,350.137741,313.360882,22.429454,4.396092,19.283747,8.264463,33.057851,18.842975,7.055784,1.382908,160.196225,,58,onset
